[INFO ] [2022-10-01 09:08:14,770] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 17:04:49,208]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:04:49,208] Edit Customer-Step 01: Verify Information Mobile Number edit Success
[INFO ] [2022-10-01 17:04:49,271]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:04:49,274] New Account - step 01: Click to New Account Page and Navigate to New Account Page
[INFO ] [2022-10-01 17:04:50,338] New Account - step 01: Input to CustomerID textbox with value19239
[INFO ] [2022-10-01 17:04:50,580] New Account - step 01: Select to Account type dropdown with valueCurrent
[INFO ] [2022-10-01 17:04:50,740] New Account - step 01: Input to Initial deposit textbox with value2000000000
[INFO ] [2022-10-01 17:04:50,900] New Account - step 01: Click to Submit Button
[INFO ] [2022-10-01 17:29:06,593] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 17:29:07,085] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 17:29:10,354] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 17:29:10,453] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 17:29:10,530] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 17:29:19,706] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444199
[INFO ] [2022-10-01 17:29:33,641] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 17:29:35,340] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 17:29:38,267] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 17:29:38,688] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 17:29:38,865] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 17:29:41,035] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444200
[INFO ] [2022-10-01 17:29:41,364] Pre-Condition-Step 06: enter to 'password' textbox with value:YdyzedY
[INFO ] [2022-10-01 17:29:41,591] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 17:29:43,057] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 17:29:43,225]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 17:29:43,243] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 17:29:43,590] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 17:29:46,279]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:46,279] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 17:29:46,539] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 17:29:46,721] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 17:29:46,915] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 17:29:47,088] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 17:29:47,267] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 17:29:47,444] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 17:29:47,632] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 17:29:47,851] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 17:29:48,065] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 17:29:50,198] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 17:29:50,264]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:50,264] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 17:29:50,384] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 17:29:50,481]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:50,481] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 17:29:50,564]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:50,564] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 17:29:50,626]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:50,626] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 17:29:50,688]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:50,689] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 17:29:50,752]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:50,752] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 17:29:50,814]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:50,815] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 17:29:50,894]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:50,900] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 17:29:52,235] Edit Customer-Step 01: input To CustomerID textbox with value 94029
[INFO ] [2022-10-01 17:29:52,481] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 17:29:53,889] Edit Customer-Step 01: input To Address textbox with value 145 Quynh Trang Hoang Mai
[INFO ] [2022-10-01 17:29:54,189] Edit Customer-Step 01: input To City textbox with value Viet Tri
[INFO ] [2022-10-01 17:29:54,366] Edit Customer-Step 01: input To State textbox with value PhanThuy
[INFO ] [2022-10-01 17:29:54,544] Edit Customer-Step 01: input To Pin textbox with value 654321
[INFO ] [2022-10-01 17:29:54,713] Edit Customer-Step 01: input To Mobile textbox with value 654321
[INFO ] [2022-10-01 17:29:54,912] Edit Customer-Step 01: Click Submit button
[INFO ] [2022-10-01 17:29:56,073] Edit Customer-Step 01: access to alest
[INFO ] [2022-10-01 17:29:56,097] Edit Customer-Step 01: input To CustomerID textbox with value 94029
[INFO ] [2022-10-01 17:29:57,236] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 17:29:58,735] Edit Customer-Step 01: Verify Information Address edit Success
[INFO ] [2022-10-01 17:29:58,827]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:58,827] Edit Customer-Step 01: Verify Information City edit Success
[INFO ] [2022-10-01 17:29:58,904]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:58,904] Edit Customer-Step 01: Verify Information State edit Success
[INFO ] [2022-10-01 17:29:59,014]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:59,014] Edit Customer-Step 01: Verify Information Pin edit Success
[INFO ] [2022-10-01 17:29:59,078]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:59,078] Edit Customer-Step 01: Verify Information Mobile Number edit Success
[INFO ] [2022-10-01 17:29:59,138]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:29:59,142] New Account - step 01: Click to New Account Page and Navigate to New Account Page
[INFO ] [2022-10-01 17:30:00,244] New Account - step 01: Input to CustomerID textbox with value94029
[INFO ] [2022-10-01 17:30:00,536] New Account - step 01: Select to Account type dropdown with valueCurrent
[INFO ] [2022-10-01 17:30:00,697] New Account - step 01: Input to Initial deposit textbox with value2000000000
[INFO ] [2022-10-01 17:30:00,861] New Account - step 01: Click to Submit Button
[INFO ] [2022-10-01 17:30:02,699] New Account - step 01: verify message  create new Account Success with value 'Account Generated Successfully!!!'
[INFO ] [2022-10-01 17:30:02,784]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:30:02,784] New Account - step 01: get information AccountID Correct
[INFO ] [2022-10-01 17:30:02,925] New Account - step 01: verify information CustomerID Correct
[INFO ] [2022-10-01 17:30:02,986]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 17:30:02,986] New Account - step 01: verify information CustomerName Correct
[INFO ] [2022-10-01 17:30:03,049]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 17:30:03,049] New Account - step 01: verify information Email Correct
[INFO ] [2022-10-01 17:30:03,108]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 17:30:03,109] New Account - step 01: verify information AccountType Correct
[INFO ] [2022-10-01 17:30:03,187]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 17:30:03,187] New Account - step 01: verify information CurrentAmount Correct
[INFO ] [2022-10-01 17:30:03,250]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 17:32:12,786] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 17:32:13,299] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 17:32:15,056] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 17:32:15,184] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 17:32:15,702] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 17:32:17,289] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444201
[INFO ] [2022-10-01 17:32:17,910] Pre-Condition-Step 06: enter to 'password' textbox with value:jYqAjYs
[INFO ] [2022-10-01 17:32:18,248] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 17:32:19,870] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 17:32:20,276]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 17:32:20,299] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 17:32:20,604] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 17:32:23,553]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:32:23,554] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 17:32:23,865] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 17:32:24,104] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 17:32:24,367] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 17:32:24,555] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 17:32:24,754] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 17:32:24,956] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 17:32:25,178] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 17:32:25,448] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 17:32:25,684] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 17:32:26,634] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 17:32:26,734] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 17:32:29,189] Edit Customer-Step 01: input To CustomerID textbox with value null
[INFO ] [2022-10-01 17:32:29,472] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 17:32:29,629] Edit Customer-Step 01: input To Address textbox with value 145 Quynh Trang Hoang Mai
[INFO ] [2022-10-01 17:32:29,715] New Account - step 01: Click to New Account Page and Navigate to New Account Page
[INFO ] [2022-10-01 17:32:30,919] New Account - step 01: Input to CustomerID textbox with valuenull
[INFO ] [2022-10-01 17:32:31,232] New Account - step 01: Select to Account type dropdown with valueCurrent
[INFO ] [2022-10-01 17:32:31,446] New Account - step 01: Input to Initial deposit textbox with value2000000000
[INFO ] [2022-10-01 17:32:31,706] New Account - step 01: Click to Submit Button
[INFO ] [2022-10-01 17:32:31,861] New Account - step 01: verify message  create new Account Success with value 'Account Generated Successfully!!!'
[INFO ] [2022-10-01 17:32:59,090] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 17:32:59,607] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 17:33:01,619] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 17:33:01,717] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 17:33:01,894] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 17:33:03,684] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444202
[INFO ] [2022-10-01 17:33:04,275] Pre-Condition-Step 06: enter to 'password' textbox with value:yvEzAge
[INFO ] [2022-10-01 17:33:04,537] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 17:33:06,090] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 17:33:06,310]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 17:33:06,329] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 17:33:06,664] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 17:33:09,607]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:09,607] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 17:33:09,937] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 17:33:10,121] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 17:33:10,329] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 17:33:10,494] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 17:33:10,689] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 17:33:10,867] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 17:33:11,105] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 17:33:11,359] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 17:33:11,571] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 17:33:13,740] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 17:33:13,821]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:13,822] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 17:33:13,952] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 17:33:14,066]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:14,066] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 17:33:14,134]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:14,134] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 17:33:14,195]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:14,195] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 17:33:14,272]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:14,273] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 17:33:14,333]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:14,334] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 17:33:14,397]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:14,397] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 17:33:14,462]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:14,467] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 17:33:16,164] Edit Customer-Step 01: input To CustomerID textbox with value 90169
[INFO ] [2022-10-01 17:33:16,456] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 17:33:17,845] Edit Customer-Step 01: input To Address textbox with value 145 Quynh Trang Hoang Mai
[INFO ] [2022-10-01 17:33:18,115] Edit Customer-Step 01: input To City textbox with value Viet Tri
[INFO ] [2022-10-01 17:33:18,304] Edit Customer-Step 01: input To State textbox with value PhanThuy
[INFO ] [2022-10-01 17:33:18,473] Edit Customer-Step 01: input To Pin textbox with value 654321
[INFO ] [2022-10-01 17:33:18,648] Edit Customer-Step 01: input To Mobile textbox with value 654321
[INFO ] [2022-10-01 17:33:18,823] Edit Customer-Step 01: Click Submit button
[INFO ] [2022-10-01 17:33:20,064] Edit Customer-Step 01: access to alest
[INFO ] [2022-10-01 17:33:20,085] Edit Customer-Step 01: input To CustomerID textbox with value 90169
[INFO ] [2022-10-01 17:33:21,445] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 17:33:22,898] Edit Customer-Step 01: Verify Information Address edit Success
[INFO ] [2022-10-01 17:33:22,972]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:22,973] Edit Customer-Step 01: Verify Information City edit Success
[INFO ] [2022-10-01 17:33:23,059]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:23,059] Edit Customer-Step 01: Verify Information State edit Success
[INFO ] [2022-10-01 17:33:23,139]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:23,140] Edit Customer-Step 01: Verify Information Pin edit Success
[INFO ] [2022-10-01 17:33:23,202]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:23,202] Edit Customer-Step 01: Verify Information Mobile Number edit Success
[INFO ] [2022-10-01 17:33:23,276]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:23,280] New Account - step 01: Click to New Account Page and Navigate to New Account Page
[INFO ] [2022-10-01 17:33:24,461] New Account - step 01: Input to CustomerID textbox with value90169
[INFO ] [2022-10-01 17:33:24,711] New Account - step 01: Select to Account type dropdown with valueCurrent
[INFO ] [2022-10-01 17:33:24,889] New Account - step 01: Input to Initial deposit textbox with value2000000000
[INFO ] [2022-10-01 17:33:25,052] New Account - step 01: Click to Submit Button
[INFO ] [2022-10-01 17:33:26,758] New Account - step 01: verify message  create new Account Success with value 'Account Generated Successfully!!!'
[INFO ] [2022-10-01 17:33:26,844]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:26,845] New Account - step 01: get information AccountID Correct
[INFO ] [2022-10-01 17:33:26,966] New Account - step 01: verify information CustomerID Correct
[INFO ] [2022-10-01 17:33:27,036]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:27,037] New Account - step 01: verify information CustomerName Correct
[INFO ] [2022-10-01 17:33:27,115]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:27,115] New Account - step 01: verify information Email Correct
[INFO ] [2022-10-01 17:33:27,186]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:27,186] New Account - step 01: verify information AccountType Correct
[INFO ] [2022-10-01 17:33:27,251]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:33:27,252] New Account - step 01: verify information CurrentAmount Correct
[INFO ] [2022-10-01 17:33:27,330]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 17:34:45,490] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 17:34:45,787] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 17:34:48,348] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 17:34:48,547] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 17:34:48,655] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 17:34:50,244] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444203
[INFO ] [2022-10-01 17:34:50,549] Pre-Condition-Step 06: enter to 'password' textbox with value:jAgyvUb
[INFO ] [2022-10-01 17:34:50,931] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 17:34:52,375] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 17:34:52,564]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 17:34:52,584] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 17:34:52,925] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 17:34:55,517]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:34:55,517] New Customer-Step 03: enter to Customer Name 
[INFO ] [2022-10-01 17:34:55,859] New Customer-Step 04: enter to Date of Birth 
[INFO ] [2022-10-01 17:34:56,036] New Customer-Step 05: enter to Address area
[INFO ] [2022-10-01 17:34:56,252] New Customer-Step 06: enter to City textbox
[INFO ] [2022-10-01 17:34:56,419] New Customer-Step 07: enter to State textbox
[INFO ] [2022-10-01 17:34:56,577] New Customer-Step 08: enter to PIN textbox
[INFO ] [2022-10-01 17:34:56,788] New Customer-Step 09: enter to Telephone Number
[INFO ] [2022-10-01 17:34:56,963] New Customer-Step 10: enter to Email textbox
[INFO ] [2022-10-01 17:34:57,183] New Customer-Step 11: enter to Password textbox
[INFO ] [2022-10-01 17:34:57,380] New Customer-Step 12: click to Submit button
[INFO ] [2022-10-01 17:34:59,530] New Customer-Step 13: Verify message displays with content 'Customer Registed Successfully!!!'
[INFO ] [2022-10-01 17:34:59,683]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:34:59,683] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 17:34:59,782] New Customer-Step 14: Verify CustomerName
[INFO ] [2022-10-01 17:34:59,880]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:34:59,880] New Customer-Step 16: Verify Address
[INFO ] [2022-10-01 17:34:59,943]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:34:59,944] New Customer-Step 17: Verify City
[INFO ] [2022-10-01 17:35:00,007]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:00,008] New Customer-Step 18: Verify State
[INFO ] [2022-10-01 17:35:00,083]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:00,083] New Customer-Step 19: Verify Pin
[INFO ] [2022-10-01 17:35:00,146]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:00,146] New Customer-Step 21: Verify Mobile
[INFO ] [2022-10-01 17:35:00,206]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:00,206] New Customer-Step 22: Verify Email
[INFO ] [2022-10-01 17:35:00,270]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:00,275] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 17:35:01,679] Edit Customer-Step 01: input To CustomerID textbox with value 94148
[INFO ] [2022-10-01 17:35:01,914] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 17:35:03,246] Edit Customer-Step 01: input To Address textbox with value 145 Quynh Trang Hoang Mai
[INFO ] [2022-10-01 17:35:03,506] Edit Customer-Step 01: input To City textbox with value Viet Tri
[INFO ] [2022-10-01 17:35:03,681] Edit Customer-Step 01: input To State textbox with value PhanThuy
[INFO ] [2022-10-01 17:35:03,850] Edit Customer-Step 01: input To Pin textbox with value 654321
[INFO ] [2022-10-01 17:35:04,024] Edit Customer-Step 01: input To Mobile textbox with value 654321
[INFO ] [2022-10-01 17:35:04,223] Edit Customer-Step 01: Click Submit button
[INFO ] [2022-10-01 17:35:04,691] Edit Customer-Step 01: access to alest
[INFO ] [2022-10-01 17:35:04,700] Edit Customer-Step 01: input To CustomerID textbox with value 94148
[INFO ] [2022-10-01 17:35:05,943] Edit Customer-Step 01: Click Submit button to login edit page
[INFO ] [2022-10-01 17:35:07,295] Edit Customer-Step 01: Verify Information Address edit Success
[INFO ] [2022-10-01 17:35:07,356]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:07,357] Edit Customer-Step 01: Verify Information City edit Success
[INFO ] [2022-10-01 17:35:07,466]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:07,467] Edit Customer-Step 01: Verify Information State edit Success
[INFO ] [2022-10-01 17:35:07,526]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:07,527] Edit Customer-Step 01: Verify Information Pin edit Success
[INFO ] [2022-10-01 17:35:07,599]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:07,600] Edit Customer-Step 01: Verify Information Mobile Number edit Success
[INFO ] [2022-10-01 17:35:07,662]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:07,665] New Account - step 01: Click to New Account Page and Navigate to New Account Page
[INFO ] [2022-10-01 17:35:08,715] New Account - step 01: Input to CustomerID textbox with value94148
[INFO ] [2022-10-01 17:35:08,976] New Account - step 01: Select to Account type dropdown with valueCurrent
[INFO ] [2022-10-01 17:35:09,137] New Account - step 01: Input to Initial deposit textbox with value2000000
[INFO ] [2022-10-01 17:35:09,306] New Account - step 01: Click to Submit Button
[INFO ] [2022-10-01 17:35:10,975] New Account - step 01: verify message  create new Account Success with value 'Account Generated Successfully!!!'
[INFO ] [2022-10-01 17:35:11,127]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:11,128] New Account - step 01: get information AccountID Correct
[INFO ] [2022-10-01 17:35:11,241] New Account - step 01: verify information CustomerID Correct
[INFO ] [2022-10-01 17:35:11,314]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:11,314] New Account - step 01: verify information CustomerName Correct
[INFO ] [2022-10-01 17:35:11,372]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:11,372] New Account - step 01: verify information Email Correct
[INFO ] [2022-10-01 17:35:11,430]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:11,430] New Account - step 01: verify information AccountType Correct
[INFO ] [2022-10-01 17:35:11,496]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:11,496] New Account - step 01: verify information CurrentAmount Correct
[INFO ] [2022-10-01 17:35:11,558]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-10-01 17:35:26,889] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 17:35:27,321] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 17:35:29,142] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 17:35:29,245] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 17:35:29,556] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 17:35:31,037] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444205
[INFO ] [2022-10-01 17:35:31,457] Pre-Condition-Step 06: enter to 'password' textbox with value:avUhAjA
[INFO ] [2022-10-01 17:35:31,710] Pre-Condition-Step 06: click to 'Login' button
[INFO ] [2022-10-01 17:35:33,686] Pre-Condition-Step 07: Verify 'Login' Page Success
[INFO ] [2022-10-01 17:35:33,871]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-10-01 17:35:33,890] New Customer-Step 01: Click new customer link at menusubnav and navigate to Add New Customer Page
[INFO ] [2022-10-01 17:35:34,252] New Customer-Step 02: Verify navigate to Add New Customer Page Success
[INFO ] [2022-10-01 17:36:04,616] Edit Customer-Step 01: Click edit Customer link at menusubnav and navigate to Edit Customer Page
[INFO ] [2022-10-01 17:36:05,867] New Account - step 01: Click to New Account Page and Navigate to New Account Page
[INFO ] [2022-10-01 17:36:33,905] Pre-Condition-Step 01: enter to 'Email' address to get access to demo site
[INFO ] [2022-10-01 17:36:34,197] Pre-Condition-Step 02: click to 'Submit' button
[INFO ] [2022-10-01 17:36:36,121] Pre-Condition-Step 03: get 'UserID' 
[INFO ] [2022-10-01 17:36:36,294] Pre-Condition-Step 04: get 'PassWord' 
[INFO ] [2022-10-01 17:36:36,697] Pre-Condition-Step 05: input and search link 
[INFO ] [2022-10-01 17:36:38,663] Pre-Condition-Step 06: enter to 'userID' textbox with value:mngr444206
[INFO ] [2022-10-01 17:36:39,040] Pre-Condition-Step 06: enter to 'password' textbox with value:rApAsUp
[INFO ] [2022-10-01 17:36:39,293] Pre-Condition-Step 06: click to 'Login' button
